player_id,player_name,team_id,team_name,competition_id,competition_name,season_id,season_name,num_matches
23804,Jonathan Pereira Rodríguez,222,Villarreal,11,La Liga,39,2006/2007,1
23804,Jonathan Pereira Rodríguez,1217,Racing Santander,11,La Liga,41,2008/2009,2
23805,Diego Caballo Alonso,207,Valencia,11,La Liga,27,2015/2016,1
23806,Alejandro Bergantiños García,219,RC Deportivo La Coruña,11,La Liga,2,2016/2017,2
23806,Alejandro Bergantiños García,219,RC Deportivo La Coruña,11,La Liga,24,2012/2013,1
23806,Alejandro Bergantiños García,219,RC Deportivo La Coruña,11,La Liga,26,2014/2015,2
23806,Alejandro Bergantiños García,219,RC Deportivo La Coruña,11,La Liga,27,2015/2016,38
23806,Alejandro Bergantiños García,1219,Xerez,11,La Liga,21,2009/2010,1
23807,Domingos Sousa Coutinho Meneses Duarte,1049,Granada,11,La Liga,42,2019/2020,2
23807,Domingos Sousa Coutinho Meneses Duarte,1049,Granada,11,La Liga,90,2020/2021,1
23808,Enrique González Casín,322,Eibar,11,La Liga,42,2019/2020,2
23811,Alberto Perea Correoso,360,Rayo Vallecano,11,La Liga,25,2013/2014,1
23811,Alberto Perea Correoso,552,Cádiz,11,La Liga,90,2020/2021,2
23812,Rafael Mir Vicente,207,Valencia,11,La Liga,27,2015/2016,2
23812,Rafael Mir Vicente,902,Huesca,11,La Liga,90,2020/2021,2
23815,Casto Espinosa Barriga,218,Real Betis,11,La Liga,23,2011/2012,2
23815,Casto Espinosa Barriga,218,Real Betis,11,La Liga,41,2008/2009,2
23816,José Antonio Reyes Calderón,1,Arsenal,2,Premier League,44,2003/2004,13
23816,José Antonio Reyes Calderón,212,Atlético Madrid,11,La Liga,21,2009/2010,1
23816,José Antonio Reyes Calderón,212,Atlético Madrid,11,La Liga,22,2010/2011,2
23816,José Antonio Reyes Calderón,212,Atlético Madrid,11,La Liga,23,2011/2012,1
23816,José Antonio Reyes Calderón,212,Atlético Madrid,11,La Liga,40,2007/2008,2
23816,José Antonio Reyes Calderón,213,Sevilla,11,La Liga,23,2011/2012,1
23816,José Antonio Reyes Calderón,213,Sevilla,11,La Liga,26,2014/2015,1
23816,José Antonio Reyes Calderón,213,Sevilla,11,La Liga,27,2015/2016,32
23816,José Antonio Reyes Calderón,214,Espanyol,11,La Liga,2,2016/2017,1
23816,José Antonio Reyes Calderón,220,Real Madrid,11,La Liga,39,2006/2007,1
23821,Fausto Antonio Tienza Nuñez,422,Osasuna,11,La Liga,2,2016/2017,1
23825,Fidel Chaves de la Torre,373,Córdoba CF,11,La Liga,26,2014/2015,1
23825,Fidel Chaves de la Torre,1042,Elche,11,La Liga,25,2013/2014,1
23825,Fidel Chaves de la Torre,1042,Elche,11,La Liga,90,2020/2021,1
23826,Thibault De Smet,156,Stade de Reims,7,Ligue 1,235,2022/2023,1
23828,Kamal Miller,1833,Canada,43,FIFA World Cup,106,2022,3
23828,Kamal Miller,1833,Canada,223,Copa America,282,2024,6
23828,Kamal Miller,1975,Inter Miami,44,Major League Soccer,107,2023,6
23830,Jhegson Sebastián Méndez Carabalí,3565,Ecuador,43,FIFA World Cup,106,2022,2
23833,Borja Viguera Manzanares,215,Athletic Club,11,La Liga,26,2014/2015,1
23833,Borja Viguera Manzanares,215,Athletic Club,11,La Liga,27,2015/2016,19
23835,Yaw Yeboah,143,Lille,7,Ligue 1,27,2015/2016,5
23837,Álvaro Traver Navarrete,221,Levante UD,11,La Liga,27,2015/2016,1
23838,Pablo Pérez Rodríguez,1041,Sporting Gijón,11,La Liga,27,2015/2016,29
23843,Diego Mariño Villar,221,Levante UD,11,La Liga,26,2014/2015,1
23843,Diego Mariño Villar,221,Levante UD,11,La Liga,27,2015/2016,36
23843,Diego Mariño Villar,901,Real Valladolid,11,La Liga,25,2013/2014,1
23843,Diego Mariño Villar,1041,Sporting Gijón,11,La Liga,2,2016/2017,1
23846,Uroš Đurđević,2256,Palermo,12,Serie A,27,2015/2016,22
23848,Carlos Carmona Bonet,1041,Sporting Gijón,11,La Liga,27,2015/2016,30
23849,Francisco José Villalba Rodrigo,207,Valencia,11,La Liga,27,2015/2016,3
23850,Mathieu Peybernes,2736,Bastia,7,Ligue 1,27,2015/2016,35
23854,Juan Carlos Sánchez Martínez,222,Villarreal,11,La Liga,26,2014/2015,1
23855,Pape Maly Diamanka,360,Rayo Vallecano,11,La Liga,23,2011/2012,1
23858,Sean Nealis,387,New York Red Bulls,44,Major League Soccer,107,2023,1
23859,Omir Guadalupe Fernandez Mosso,387,New York Red Bulls,44,Major League Soccer,107,2023,1
23865,Jérémy Perbet,222,Villarreal,11,La Liga,25,2013/2014,1
23869,Gjoko Zajkov,2358,North Macedonia,55,UEFA Euro,43,2020,1
23870,Nicolas Penneteau,156,Stade de Reims,7,Ligue 1,108,2021/2022,1
23870,Nicolas Penneteau,156,Stade de Reims,7,Ligue 1,235,2022/2023,1
23873,Núrio Domingos Matias Fortuna,4901,Angola,1267,African Cup of Nations,107,2023,2
23874,Ali Gholizadeh,797,Iran,43,FIFA World Cup,106,2022,3
23892,Aboubakary Koita,4932,Mauritania,1267,African Cup of Nations,107,2023,4
23910,Youssef Msakni,777,Tunisia,43,FIFA World Cup,106,2022,3
23910,Youssef Msakni,777,Tunisia,1267,African Cup of Nations,107,2023,3
23913,Rocky Bushiri,4881,Congo DR,1267,African Cup of Nations,107,2023,4
23915,Sulayman Marreh,4934,Gambia,1267,African Cup of Nations,107,2023,1
23916,Luis García Fernández,214,Espanyol,11,La Liga,21,2009/2010,1
23916,Luis García Fernández,214,Espanyol,11,La Liga,22,2010/2011,2
23916,Luis García Fernández,214,Espanyol,11,La Liga,38,2005/2006,1
23916,Luis García Fernández,214,Espanyol,11,La Liga,39,2006/2007,1
23916,Luis García Fernández,214,Espanyol,11,La Liga,40,2007/2008,2
23916,Luis García Fernández,214,Espanyol,11,La Liga,41,2008/2009,2
23916,Luis García Fernández,395,Real Zaragoza,11,La Liga,23,2011/2012,1
23921,Juan Soriano Oropesa,205,Leganés,11,La Liga,42,2019/2020,2
23921,Juan Soriano Oropesa,213,Sevilla,11,La Liga,4,2018/2019,2
23922,Maxime Busi,156,Stade de Reims,7,Ligue 1,108,2021/2022,1
23922,Maxime Busi,156,Stade de Reims,7,Ligue 1,235,2022/2023,1
23924,Mamadou Sylla Diallo,214,Espanyol,11,La Liga,27,2015/2016,25
23929,Francisco Jiménez Tejada,219,RC Deportivo La Coruña,11,La Liga,40,2007/2008,1
23929,Francisco Jiménez Tejada,1217,Racing Santander,11,La Liga,21,2009/2010,2
23930,Ikechukwu Uche,216,Getafe,11,La Liga,40,2007/2008,1
23930,Ikechukwu Uche,216,Getafe,11,La Liga,41,2008/2009,1
23930,Ikechukwu Uche,222,Villarreal,11,La Liga,25,2013/2014,1
23930,Ikechukwu Uche,222,Villarreal,11,La Liga,26,2014/2015,1
23930,Ikechukwu Uche,223,Málaga,11,La Liga,27,2015/2016,11
23930,Ikechukwu Uche,395,Real Zaragoza,11,La Liga,22,2010/2011,1
23930,Ikechukwu Uche,1049,Granada,11,La Liga,23,2011/2012,2
23930,Ikechukwu Uche,1220,Recreativo Huelva,11,La Liga,39,2006/2007,1
23931,Francisco Mérida Pérez,212,Atlético Madrid,11,La Liga,22,2010/2011,1
23931,Francisco Mérida Pérez,422,Osasuna,11,La Liga,2,2016/2017,1
23933,Abdelaziz Barrada,147,Marseille,7,Ligue 1,27,2015/2016,7
23933,Abdelaziz Barrada,147,Olympique de Marseille,7,Ligue 1,27,2015/2016,22
23933,Abdelaziz Barrada,216,Getafe,11,La Liga,23,2011/2012,1
23933,Abdelaziz Barrada,216,Getafe,11,La Liga,24,2012/2013,2
23934,Rafael Jiménez Jarque,552,Cádiz,11,La Liga,90,2020/2021,2
23936,Antonio Jesús Cotán Pérez,213,Sevilla,11,La Liga,27,2015/2016,2
23940,Mikel Villanueva Álvarez,223,Málaga,11,La Liga,2,2016/2017,1
23942,Abraham Minero Fernández,322,Eibar,11,La Liga,26,2014/2015,1
23942,Abraham Minero Fernández,395,Real Zaragoza,11,La Liga,23,2011/2012,2
23943,Rubén García Santos,221,Levante UD,11,La Liga,25,2013/2014,2
23943,Rubén García Santos,221,Levante UD,11,La Liga,26,2014/2015,2
23943,Rubén García Santos,221,Levante UD,11,La Liga,27,2015/2016,28
23943,Rubén García Santos,422,Osasuna,11,La Liga,90,2020/2021,2
23944,Oier Sanjurjo Mate,422,Osasuna,11,La Liga,2,2016/2017,2
23944,Oier Sanjurjo Mate,422,Osasuna,11,La Liga,22,2010/2011,1
23944,Oier Sanjurjo Mate,422,Osasuna,11,La Liga,24,2012/2013,1
23944,Oier Sanjurjo Mate,422,Osasuna,11,La Liga,25,2013/2014,2
23944,Oier Sanjurjo Mate,422,Osasuna,11,La Liga,42,2019/2020,1
23944,Oier Sanjurjo Mate,422,Osasuna,11,La Liga,90,2020/2021,2
23945,Iñigo Pérez Soto,215,Athletic Club,11,La Liga,23,2011/2012,2
23945,Iñigo Pérez Soto,422,Osasuna,11,La Liga,42,2019/2020,1
23945,Iñigo Pérez Soto,422,Osasuna,11,La Liga,90,2020/2021,1
23946,Miguel Olavide Montes,422,Osasuna,11,La Liga,2,2016/2017,1
23947,Roberto Torres Morales,422,Osasuna,11,La Liga,2,2016/2017,2
23947,Roberto Torres Morales,422,Osasuna,11,La Liga,25,2013/2014,2
23947,Roberto Torres Morales,422,Osasuna,11,La Liga,42,2019/2020,1
23947,Roberto Torres Morales,422,Osasuna,11,La Liga,90,2020/2021,2
23948,Carlos Clerc Martínez,221,Levante UD,11,La Liga,42,2019/2020,2
23948,Carlos Clerc Martínez,221,Levante UD,11,La Liga,90,2020/2021,2
23948,Carlos Clerc Martínez,422,Osasuna,11,La Liga,2,2016/2017,2
23949,Unai García Lugea,422,Osasuna,11,La Liga,2,2016/2017,1
23949,Unai García Lugea,422,Osasuna,11,La Liga,90,2020/2021,2
23950,David García Zubiría,422,Osasuna,11,La Liga,2,2016/2017,1
23950,David García Zubiría,422,Osasuna,11,La Liga,42,2019/2020,1
23950,David García Zubiría,422,Osasuna,11,La Liga,90,2020/2021,1
23957,Jean Thierry Lazare Amani,3374,Côte d'Ivoire,1267,African Cup of Nations,107,2023,6
23966,Mickaël Malsa,221,Levante UD,11,La Liga,90,2020/2021,2
23967,Alejandro Fernández Iglesias,214,Espanyol,11,La Liga,25,2013/2014,1
23967,Alejandro Fernández Iglesias,552,Cádiz,11,La Liga,90,2020/2021,2
23970,José María Martín-Bejarano Serrano,221,Levante UD,11,La Liga,26,2014/2015,1
23970,José María Martín-Bejarano Serrano,221,Levante UD,11,La Liga,27,2015/2016,18
23970,José María Martín-Bejarano Serrano,552,Cádiz,11,La Liga,90,2020/2021,1
23971,Jairo Izquierdo González,552,Cádiz,11,La Liga,90,2020/2021,2
23972,José Joaquín Matos García,213,Sevilla,11,La Liga,27,2015/2016,1
23973,Salvador Sánchez Ponce,552,Cádiz,11,La Liga,90,2020/2021,1
23974,Roberto Antonio Correa Silva,214,Espanyol,11,La Liga,27,2015/2016,10
23974,Roberto Antonio Correa Silva,360,Rayo Vallecano,11,La Liga,23,2011/2012,1
23975,Dejan Lekić,322,Eibar,11,La Liga,26,2014/2015,2
23975,Dejan Lekić,422,Osasuna,11,La Liga,22,2010/2011,1
23975,Dejan Lekić,422,Osasuna,11,La Liga,23,2011/2012,1
23977,Eduardo Ramos Gómez,223,Málaga,11,La Liga,21,2009/2010,1
23978,Manuel Javier Vallejo Galván,207,Valencia,11,La Liga,90,2020/2021,2
23981,Álvaro Tejero Sacristán,220,Real Madrid,11,La Liga,27,2015/2016,1
23981,Álvaro Tejero Sacristán,322,Eibar,11,La Liga,42,2019/2020,2
23983,Jérémy Bela,152,Clermont Foot,7,Ligue 1,235,2022/2023,1
23983,Jérémy Bela,4901,Angola,1267,African Cup of Nations,107,2023,5
23985,José Antonio Caro Martínez,218,Real Betis,11,La Liga,25,2013/2014,1
23986,Aleix Febas Pérez,1043,Mallorca,11,La Liga,42,2019/2020,2
23987,Rey Manaj,217,Barcelona,11,La Liga,42,2019/2020,1
23987,Rey Manaj,238,Inter Milan,12,Serie A,27,2015/2016,36
23987,Rey Manaj,906,Albania,55,UEFA Euro,282,2024,3
23988,Federico Piovaccari,322,Eibar,11,La Liga,26,2014/2015,2
23991,Miguel Ángel De las Cuevas Barberá,212,Atlético Madrid,11,La Liga,41,2008/2009,1
23991,Miguel Ángel De las Cuevas Barberá,422,Osasuna,11,La Liga,2,2016/2017,2
23991,Miguel Ángel De las Cuevas Barberá,422,Osasuna,11,La Liga,24,2012/2013,1
23991,Miguel Ángel De las Cuevas Barberá,422,Osasuna,11,La Liga,25,2013/2014,1
23991,Miguel Ángel De las Cuevas Barberá,1041,Sporting Gijón,11,La Liga,21,2009/2010,1
23991,Miguel Ángel De las Cuevas Barberá,1041,Sporting Gijón,11,La Liga,22,2010/2011,1
23991,Miguel Ángel De las Cuevas Barberá,1041,Sporting Gijón,11,La Liga,23,2011/2012,1
23994,Alejandro Menéndez Díez,1041,Sporting Gijón,11,La Liga,27,2015/2016,28
23995,Jaime Romero Gómez,422,Osasuna,11,La Liga,2,2016/2017,1
23995,Jaime Romero Gómez,1049,Granada,11,La Liga,23,2011/2012,1
23995,Jaime Romero Gómez,1049,Granada,11,La Liga,24,2012/2013,1
23999,Ibrahim Blati Touré,4921,Burkina Faso,1267,African Cup of Nations,107,2023,3
24014,Irvin Cardona,153,Stade Brestois,7,Ligue 1,235,2022/2023,1
24015,Naomichi Ueda,778,Japan,43,FIFA World Cup,3,2018,4
24021,Paul Nardi,129,AS Monaco,7,Ligue 1,27,2015/2016,33
24021,Paul Nardi,165,Lorient,7,Ligue 1,108,2021/2022,2
24024,Tajon Buchanan,1833,Canada,43,FIFA World Cup,106,2022,3
24024,Tajon Buchanan,1833,Canada,223,Copa America,282,2024,3
24034,Jorge Marcos Pombo Escobar,552,Cádiz,11,La Liga,90,2020/2021,2
24035,Álvaro Vázquez García,214,Espanyol,11,La Liga,2,2016/2017,1
24035,Álvaro Vázquez García,214,Espanyol,11,La Liga,22,2010/2011,2
24035,Álvaro Vázquez García,214,Espanyol,11,La Liga,23,2011/2012,2
24035,Álvaro Vázquez García,216,Getafe,11,La Liga,24,2012/2013,2
24035,Álvaro Vázquez García,216,Getafe,11,La Liga,26,2014/2015,1
24035,Álvaro Vázquez García,216,Getafe,11,La Liga,27,2015/2016,35
24035,Álvaro Vázquez García,7283,Kerala Blasters,1238,Indian Super league,108,2021/2022,23
24037,Alberto Soro Álvarez,1049,Granada,11,La Liga,90,2020/2021,2
24040,Cristian Darío Álvarez,214,Espanyol,11,La Liga,22,2010/2011,1
24040,Cristian Darío Álvarez,214,Espanyol,11,La Liga,23,2011/2012,2
24040,Cristian Darío Álvarez,360,Rayo Vallecano,11,La Liga,26,2014/2015,1
24042,Javier Ros Añón,210,Real Sociedad,11,La Liga,24,2012/2013,1
24042,Javier Ros Añón,210,Real Sociedad,11,La Liga,25,2013/2014,1
24049,Luis Jesús Rioja González,206,Deportivo Alavés,11,La Liga,42,2019/2020,2
24049,Luis Jesús Rioja González,206,Deportivo Alavés,11,La Liga,90,2020/2021,2
24052,Yan Brice Eteki,1049,Granada,11,La Liga,42,2019/2020,1
24052,Yan Brice Eteki,1049,Granada,11,La Liga,90,2020/2021,2
24053,Álvaro Giménez Candela,552,Cádiz,11,La Liga,90,2020/2021,1
24053,Álvaro Giménez Candela,1042,Elche,11,La Liga,26,2014/2015,2
24053,Álvaro Giménez Candela,1043,Mallorca,11,La Liga,23,2011/2012,2
24055,Juan Carlos Real Ruiz,902,Huesca,11,La Liga,90,2020/2021,2
24061,Aljaž Struna,2256,Palermo,12,Serie A,27,2015/2016,31
24063,Ethan Zubak,1938,Nashville SC,44,Major League Soccer,107,2023,1
24067,Abdón Prats Bastidas,1043,Mallorca,11,La Liga,42,2019/2020,2
24068,José Luis Moreno Barroso,222,Villarreal,11,La Liga,23,2011/2012,1
24069,Ibrahima Baldé,212,Atlético Madrid,11,La Liga,21,2009/2010,1
24069,Ibrahima Baldé,422,Osasuna,11,La Liga,23,2011/2012,2
24070,Saúl Berjón Pérez,322,Eibar,11,La Liga,26,2014/2015,2
24070,Saúl Berjón Pérez,322,Eibar,11,La Liga,27,2015/2016,35
24072,Salvador Sevilla López,214,Espanyol,11,La Liga,26,2014/2015,2
24072,Salvador Sevilla López,214,Espanyol,11,La Liga,27,2015/2016,33
24072,Salvador Sevilla López,218,Real Betis,11,La Liga,23,2011/2012,1
24072,Salvador Sevilla López,218,Real Betis,11,La Liga,24,2012/2013,2
24072,Salvador Sevilla López,1043,Mallorca,11,La Liga,42,2019/2020,2
24073,Sergio Tejera Rodríguez,1043,Mallorca,11,La Liga,22,2010/2011,2
24075,Christian Fernández Salas,403,Almería,11,La Liga,25,2013/2014,1
24075,Christian Fernández Salas,1217,Racing Santander,11,La Liga,22,2010/2011,2
24075,Christian Fernández Salas,1217,Racing Santander,11,La Liga,23,2011/2012,1
24075,Christian Fernández Salas,1217,Racing Santander,11,La Liga,40,2007/2008,1
24075,Christian Fernández Salas,1217,Racing Santander,11,La Liga,41,2008/2009,1
24078,Javier Muñoz Jiménez,206,Deportivo Alavés,11,La Liga,42,2019/2020,1
24079,Júnior Wakalibille Lago,1043,Mallorca,11,La Liga,42,2019/2020,1
24080,José Verdú Nicolás,219,RC Deportivo La Coruña,11,La Liga,26,2014/2015,1
24083,Manuel Reina Rodríguez,221,Levante UD,11,La Liga,40,2007/2008,1
24083,Manuel Reina Rodríguez,1043,Mallorca,11,La Liga,42,2019/2020,2
24084,Martin Valjent,908,Slovakia,55,UEFA Euro,43,2020,2
24084,Martin Valjent,1043,Mallorca,11,La Liga,42,2019/2020,2
24085,Pervis Josué Estupiñán Tenorio,222,Villarreal,11,La Liga,90,2020/2021,2
24085,Pervis Josué Estupiñán Tenorio,422,Osasuna,11,La Liga,42,2019/2020,1
24085,Pervis Josué Estupiñán Tenorio,3565,Ecuador,43,FIFA World Cup,106,2022,3
24086,Antonio José Raillo Arenas,214,Espanyol,11,La Liga,27,2015/2016,14
24086,Antonio José Raillo Arenas,1043,Mallorca,11,La Liga,42,2019/2020,2
24087,Iddrisu Baba Mohammed,1043,Mallorca,11,La Liga,42,2019/2020,2
24087,Iddrisu Baba Mohammed,4885,Ghana,1267,African Cup of Nations,107,2023,3
24088,Daniel José Rodríguez Vázquez,1043,Mallorca,11,La Liga,42,2019/2020,2
24089,Joan Sastre Vanrell,1043,Mallorca,11,La Liga,42,2019/2020,2
24091,Carlos Javier Acuña Caballero,422,Osasuna,11,La Liga,25,2013/2014,1
24093,Luis Javier Suárez Charris,147,Marseille,7,Ligue 1,235,2022/2023,1
24093,Luis Javier Suárez Charris,1049,Granada,11,La Liga,90,2020/2021,2
24105,Dylan Batubinsika,4881,Congo DR,1267,African Cup of Nations,107,2023,6
24106,Jordan Lotiès,422,Osasuna,11,La Liga,25,2013/2014,2
24109,Žan Celar,944,Slovenia,55,UEFA Euro,282,2024,4
24117,Christoph Janker,172,Augsburg,9,1. Bundesliga,27,2015/2016,1
24118,Nico Schlotterbeck,180,Borussia Dortmund,9,1. Bundesliga,281,2023/2024,2
24118,Nico Schlotterbeck,770,Germany,43,FIFA World Cup,106,2022,3
24118,Nico Schlotterbeck,770,Germany,55,UEFA Euro,282,2024,5
24120,Jamie Sterry,37,Newcastle United,2,Premier League,27,2015/2016,9
24126,José Antonio Rodríguez Díaz,1049,Granada,11,La Liga,42,2019/2020,2
24126,José Antonio Rodríguez Díaz,1049,Granada,11,La Liga,90,2020/2021,1
24127,Ramon Olamilekan Azeez,403,Almería,11,La Liga,25,2013/2014,2
24127,Ramon Olamilekan Azeez,403,Almería,11,La Liga,26,2014/2015,2
24127,Ramon Olamilekan Azeez,1049,Granada,11,La Liga,42,2019/2020,2
24127,Ramon Olamilekan Azeez,1049,Granada,11,La Liga,90,2020/2021,1
24132,Francisco Miguel Varela Martín,218,Real Betis,11,La Liga,27,2015/2016,18
24133,Víctor David Díaz Miguel,205,Leganés,11,La Liga,2,2016/2017,2
24133,Víctor David Díaz Miguel,1049,Granada,11,La Liga,42,2019/2020,2
24133,Víctor David Díaz Miguel,1049,Granada,11,La Liga,90,2020/2021,1
24134,Germán Sánchez Barahona,1049,Granada,11,La Liga,42,2019/2020,2
24134,Germán Sánchez Barahona,1049,Granada,11,La Liga,90,2020/2021,2
24136,Federico Vico Villegas,373,Córdoba CF,11,La Liga,26,2014/2015,1
24136,Federico Vico Villegas,1049,Granada,11,La Liga,90,2020/2021,2
24138,Joaquín José Marín Ruiz,360,Rayo Vallecano,11,La Liga,26,2014/2015,1
24138,Joaquín José Marín Ruiz,360,Rayo Vallecano,11,La Liga,27,2015/2016,33
24138,Joaquín José Marín Ruiz,1049,Granada,11,La Liga,90,2020/2021,1
24139,Luis Eduardo Delgado Pacheco,373,Córdoba CF,11,La Liga,26,2014/2015,2
24140,Rui Tiago Dantas da Silva,780,Portugal,55,UEFA Euro,43,2020,4
24140,Rui Tiago Dantas da Silva,1049,Granada,11,La Liga,42,2019/2020,2
24140,Rui Tiago Dantas da Silva,1049,Granada,11,La Liga,90,2020/2021,1
24141,Federico San Emeterio Díaz,901,Real Valladolid,11,La Liga,42,2019/2020,1
24141,Federico San Emeterio Díaz,901,Real Valladolid,11,La Liga,90,2020/2021,1
24142,José Antonio Martínez Gil,1049,Granada,11,La Liga,42,2019/2020,2
24143,Álvaro Vadillo Cifuentes,209,Celta Vigo,11,La Liga,90,2020/2021,1
24143,Álvaro Vadillo Cifuentes,218,Real Betis,11,La Liga,24,2012/2013,2
24143,Álvaro Vadillo Cifuentes,218,Real Betis,11,La Liga,25,2013/2014,2
24143,Álvaro Vadillo Cifuentes,218,Real Betis,11,La Liga,27,2015/2016,4
24143,Álvaro Vadillo Cifuentes,1049,Granada,11,La Liga,42,2019/2020,2
24144,Ángel Montoro Sánchez,207,Valencia,11,La Liga,40,2007/2008,1
24144,Ángel Montoro Sánchez,208,Las Palmas,11,La Liga,2,2016/2017,2
24144,Ángel Montoro Sánchez,208,Las Palmas,11,La Liga,27,2015/2016,12
24144,Ángel Montoro Sánchez,1049,Granada,11,La Liga,42,2019/2020,1
24144,Ángel Montoro Sánchez,1049,Granada,11,La Liga,90,2020/2021,1
24145,Rodrigo Ríos Lozano,403,Almería,11,La Liga,25,2013/2014,2
24147,Ernesto Galán Iñigo,214,Espanyol,11,La Liga,22,2010/2011,1
24149,José Antonio García Rabasco,221,Levante UD,11,La Liga,27,2015/2016,33
24149,José Antonio García Rabasco,403,Almería,11,La Liga,25,2013/2014,2
24149,José Antonio García Rabasco,403,Almería,11,La Liga,26,2014/2015,1
24153,Timothy Tillman,919,LAFC,44,Major League Soccer,107,2023,1
24162,Xavier Torres Buigues,216,Getafe,11,La Liga,24,2012/2013,1
24162,Xavier Torres Buigues,218,Real Betis,11,La Liga,25,2013/2014,1
24162,Xavier Torres Buigues,218,Real Betis,11,La Liga,27,2015/2016,24
24162,Xavier Torres Buigues,221,Levante UD,11,La Liga,22,2010/2011,1
24162,Xavier Torres Buigues,221,Levante UD,11,La Liga,23,2011/2012,2
24162,Xavier Torres Buigues,223,Málaga,11,La Liga,21,2009/2010,2
24162,Xavier Torres Buigues,1041,Sporting Gijón,11,La Liga,2,2016/2017,1
24165,Edgar Badía Guardiola,1042,Elche,11,La Liga,90,2020/2021,1
24166,Juan Francisco Martínez Modesto,422,Osasuna,11,La Liga,23,2011/2012,2
24166,Juan Francisco Martínez Modesto,422,Osasuna,11,La Liga,24,2012/2013,1
24166,Juan Francisco Martínez Modesto,627,Tenerife,11,La Liga,21,2009/2010,2
24166,Juan Francisco Martínez Modesto,1042,Elche,11,La Liga,90,2020/2021,1
24168,Alexander David González Sibulo,3563,Venezuela,223,Copa America,282,2024,4
24169,Gonzalo Cacicedo Verdú,1042,Elche,11,La Liga,90,2020/2021,1
24172,Álvaro Juan Cruz Armada,422,Osasuna,11,La Liga,90,2020/2021,2
24173,Carlos Castro García,1041,Sporting Gijón,11,La Liga,2,2016/2017,1
24173,Carlos Castro García,1041,Sporting Gijón,11,La Liga,27,2015/2016,31
24175,Daniel Pedro Calvo San Román,221,Levante UD,11,La Liga,27,2015/2016,2
24175,Daniel Pedro Calvo San Román,1042,Elche,11,La Liga,90,2020/2021,1
24179,Olivier Deman,176,Werder Bremen,9,1. Bundesliga,281,2023/2024,2
24190,Javier Lara Grande,322,Eibar,11,La Liga,26,2014/2015,2
24191,Alejandro Alfaro Ligero,213,Sevilla,11,La Liga,39,2006/2007,1
24191,Alejandro Alfaro Ligero,627,Tenerife,11,La Liga,21,2009/2010,2
24191,Alejandro Alfaro Ligero,1043,Mallorca,11,La Liga,23,2011/2012,1
24191,Alejandro Alfaro Ligero,1043,Mallorca,11,La Liga,24,2012/2013,1
24193,Jesús María Herrero Gómez,395,Real Zaragoza,11,La Liga,40,2007/2008,1
24194,Alejandro Carbonell Vallés,217,Barcelona,11,La Liga,2,2016/2017,1
24205,Nabil Bahoui,171,Hamburger SV,9,1. Bundesliga,27,2015/2016,1
24211,Sergio Herrera Pirón,422,Osasuna,11,La Liga,42,2019/2020,1
24211,Sergio Herrera Pirón,422,Osasuna,11,La Liga,90,2020/2021,2
24212,Aridane Hernández Umpiérrez,422,Osasuna,11,La Liga,42,2019/2020,1
24212,Aridane Hernández Umpiérrez,422,Osasuna,11,La Liga,90,2020/2021,2
24220,Mads Bech Sørensen,136,OGC Nice,7,Ligue 1,235,2022/2023,1
24222,Alen Stevanović,241,Torino,12,Serie A,27,2015/2016,2
24234,Juan Domínguez Lamas,219,RC Deportivo La Coruña,11,La Liga,21,2009/2010,1
24234,Juan Domínguez Lamas,219,RC Deportivo La Coruña,11,La Liga,22,2010/2011,1
24234,Juan Domínguez Lamas,219,RC Deportivo La Coruña,11,La Liga,24,2012/2013,1
24234,Juan Domínguez Lamas,219,RC Deportivo La Coruña,11,La Liga,26,2014/2015,2
24234,Juan Domínguez Lamas,219,RC Deportivo La Coruña,11,La Liga,27,2015/2016,15
24235,Federico Dionisi,291,Frosinone,12,Serie A,27,2015/2016,34
24236,Ander Guevara Lajo,210,Real Sociedad,11,La Liga,42,2019/2020,2
24236,Ander Guevara Lajo,210,Real Sociedad,11,La Liga,90,2020/2021,2
24237,Missy Bo Kearns,966,Liverpool WFC,37,FA Women's Super League,4,2018/2019,5
24237,Missy Bo Kearns,966,Liverpool WFC,37,FA Women's Super League,42,2019/2020,9
24237,Missy Bo Kearns,966,Liverpool WFC,37,FA Women's Super League,281,2023/2024,21
24238,Ashley Hodson,966,Liverpool WFC,37,FA Women's Super League,4,2018/2019,5
24238,Ashley Hodson,966,Liverpool WFC,37,FA Women's Super League,42,2019/2020,14
24239,Jemma Elizabeth Purfield,966,Liverpool WFC,37,FA Women's Super League,4,2018/2019,6
24239,Jemma Elizabeth Purfield,966,Liverpool WFC,37,FA Women's Super League,42,2019/2020,8
24239,Jemma Elizabeth Purfield,973,Bristol City WFC,37,FA Women's Super League,90,2020/2021,21
24243,Brenden Aaronson,190,Union Berlin,9,1. Bundesliga,281,2023/2024,2
24243,Brenden Aaronson,1839,United States,43,FIFA World Cup,106,2022,4
24243,Brenden Aaronson,1839,United States,223,Copa America,282,2024,3
24244,Uffe Manich Bech,178,Hannover 96,9,1. Bundesliga,27,2015/2016,1
24249,Juan Muñiz Gallego,1041,Sporting Gijón,11,La Liga,27,2015/2016,7
24251,José Antonio Morente Oliva,1042,Elche,11,La Liga,90,2020/2021,1
24252,José Carlos Lazo Romero,220,Real Madrid,11,La Liga,27,2015/2016,1
24253,José Carlos Ramírez Suárez,218,Real Betis,11,La Liga,2,2016/2017,1
